Date,Title,Text,source
2025-08-02,Migration: SPD-Chefin Bas warnt vor Verschärfungen beim Asylrecht – Absage an Rente mit 70,"Bundesarbeitsministerin Bärbel Bas hat vor angeblich negativen Folgen einer verschärften Migrationspolitik für den deutschen Arbeitsmarkt gewarnt.

In einem Interview mit dem linksgrünen „Redaktionsnetzwerk Deutschland (RND) erklärte die SPD-Chefin, Arbeitgeber würden zunehmend davor zurückschrecken, Menschen mit unsicherem Aufenthaltsstatus einzustellen. Diese Unsicherheit führe dazu, „dass Arbeitgeber Menschen mit unklarer Perspektive gar nicht erst einstellen“, so Bas.

Zugleich kündigte die Ministerin die Einrichtung einer zentralen „Work-and-Stay-Agentur“ an, welche die Verfahren zur Arbeitsmigration bündeln und vereinfachen soll.

Ziel sei es, die bisher zersplitterten Zuständigkeiten von Kommunen und Ausländerbehörden zu zentralisieren. Erste Eckpunkte dazu will Bas im Herbst vorlegen. Die SPD-Politikerin betonte, die Wirtschaft müsse stärker bei der Ausbildung von Fachkräften mitwirken: „Wer Fachkräfte braucht, muss auch dafür sorgen, dass sie ausgebildet werden.“

Bas sprach sich erneut gegen eine Verlängerung der Lebensarbeitszeit aus. Der Vorschlag sei eine „Scheindebatte“, viele Menschen könnten schon heute aus gesundheitlichen Gründen das reguläre Renteneintrittsalter kaum erreichen. Die Möglichkeit einer abschlagsfreien Frühverrentung für langjährig Versicherte müsse bestehen bleiben.",Deutschlandkurier
2025-08-02,Werden Abschiebungen jetzt unmöglich? EuGH verschärft Anforderungen für sichere Herkunftsländer,"Ein neues Urteil des Europäischen Gerichtshofs (EuGH) droht Abschiebungen praktisch unmöglich zu machen! Die Richter in Luxemburg haben die Anforderungen für sogenannte sichere Herkunftsstaaten drastisch verschärft und damit die Hürden für beschleunigte Asylverfahren sowie Abschiebungen erhöht.

Laut EuGH können die 27 EU-Mitgliedstaaten nur dann Listen sicherer Herkunftsländer festlegen, wenn sie die Quellen für ihre Einschätzung offenlegen und alle Bevölkerungsgruppen in dem jeweiligen Land, also beispielsweise auch Homosexuelle, sicher sind.

Hintergrund ist, dass sich die 27 EU-Staaten bisher nicht auf eine einheitliche Liste sicherer Herkunftsländer und ein gemeinsames Asylsystem (GEAS) einigen konnten. Stattdessen haben verschiedene EU-Staaten jeweils eigene Listen erstellt, die teilweise erheblich voneinander abweichen. So umfasst die italienische Liste sicherer Staaten derzeit 19 Länder, die deutsche Liste aber nur zehn.

► Was gilt bisher in Deutschland?

Als sicher zählen nach Angaben des Bundesamtes für Migration und Flüchtlinge (BAMF) alle Länder, in denen wegen des demokratischen Systems und der politischen Lage keine staatliche Verfolgung des Asylbewerbers zu befürchten ist. Durch diese Definition kann die Entscheidung über den Asylantrag beschleunigt werden.

▶ Welche Staaten sind bei uns als sichere Herkunftsstaaten eingestuft?

In Deutschland gehören alle EU-Länder sowie Albanien, Bosnien-Herzegowina, Georgien, Ghana, Kosovo, Mazedonien, Montenegro, Moldau, Senegal und Serbien dazu. Die EU-Kommission hat eine Ergänzung um Bangladesch, Kolumbien, Ägypten, Indien, Marokko und Tunesien vorgeschlagen.

▶ Was kam es jetzt zu dem Urteil?

Hintergrund ist eine Vereinbarung zwischen Italien und Albanien. Dort sollen volljährige und männliche Flüchtlinge aus sicheren Herkunftsländern in zwei Lagern untergebracht werden, bis über ihre Asylanträge entschieden ist. Im konkreten Fall hatten zwei Männer aus Bangladesch gegen die Einstufung ihrer Heimat als sicheres Herkunftsland geklagt.

▶ Welche Auswirkungen hat das Urteil auf Deutschland?

„Das Urteil ist auch für Deutschland wegweisend, denn die europäischen Vorgaben zur Einstufung sicherer Herkunftsstaaten gelten auch hier“, sagt Pauline Endres de Oliveira, Migrationsrechts-Professorin an der Humboldt-Uni in Berlin.

Heiko Teggatz, Vorsitzender der Bundespolizei-Gewerkschaft, warnt: „Das sind ganz schlechte Vorzeichen für das Gelingen der Umsetzung eines gemeinsamen europäischen Asylsystems (GEAS).“ Deshalb sei die Bundesregierung gut beraten, „das nationale Recht so zu gestalten, dass die Migrationswende in Deutschland notfalls auch ohne GEAS fortgesetzt werden kann.“",Deutschlandkurier
2025-08-02,Streit um Richterwahl: SPD hält an Frauke Brosius-Gersdorf fest,"Im verhärteten Streit um die Neubesetzung von Richterposten am Bundesverfassungsgericht hält die SPD-Spitze an ihrer hochumstrittenen Kandidatin Frauke Brosius-Gersdorf fest. Fraktionschef Matthias Miersch forderte CDU und CSU auf, das Gespräch mit der Potsdamer Rechtsprofessorin zu suchen.

„Frau Brosius-Gersdorf ist eine hervorragende Kandidatin“, bekräftigte Miersch gegenüber der „Süddeutschen Zeitung“. Die Unionsfraktion und Kanzler Friedrich Merz (CDU) sollten ihr ein Gespräch ermöglichen, um „jenseits der aufgeheizten Stimmung eine sachliche Meinungsbildung zu ermöglichen.“

Auch SPD-Chefin Bärbel Bas machte gegenüber dem „Redaktionsnetzwerk Deutschland“ (RND) deutlich, dass Brosius-Gersdorf für die Sozialdemokraten nicht zur Disposition stehe. Sie sei eine „exzellente Juristin“ und ihre Eignung stehe außer Frage.

Die SPD-Führung setzte sich damit klar vom brandenburgischen Ministerpräsidenten Dietmar Woidke (SPD) ab, der sich für eine komplett neue Namensliste aller drei zur Wahl anstehenden Kandidaten von Union und SPD ausgesprochen hatte.",Deutschlandkurier
2025-08-02,AfD Brandenburg: Verfassungsschutz muss Karten auf den Tisch legen – Partei zieht Eilantrag aus taktischen Gründen zurück,"Die brandenburgische AfD gilt formal wieder als „gesichert rechtsextrem“. Der Verfassungsschutz hat diese Hochstufung erneut aktiviert, nachdem die Partei einen Eilantrag dagegen aus taktischen Gründen zurückgezogen hat. Damit will AfD-Landeschef René Springer die Veröffentlichung der vermeintlichen Verfassungsschutz-Erkenntnisse erzwingen.

Hintergrund ist: Anfang Mai hatte der Brandenburger Verfassungsschutz unter fragwürdigen Umständen eigenmächtig die Hochstufung des dortigen AfD-Landesverbands als „gesichert rechtsextrem“ verkündet – dies praktisch zeitgleich mit der Entscheidung des Kölner Bundesamts bezüglich der Bundespartei.

Nachdem die AfD Brandenburg gegen die Hochstufung einen Eilantrag eingereicht hatte, wurde die neue Klassifizierung infolge einer juristischen Stillhaltezusage zunächst auf Eis gelegt. Jetzt ist die AfD in Brandenburg wieder offiziell als „gesichert rechtsextrem“ eingestuft – denn sie hat ihre Klage gegen die Hochstufung aus taktischen Gründen zurückgezogen.

Hierzu muss man wissen: Das Innenministerium in Potsdam hatte den Einstufungsvermerk kurzerhand zur Verschlusssache erklärt und dies mit dem rechtlichen Vorgehen der Partei begründet. Nun will die AfD die Veröffentlichung des Dokuments ermöglichen, indem sie mit der Rücknahme des Eilantrags der vorgeschobenen formal-juristischen Begründung des Innenministeriums zur Geheimhaltung die Grundlage entzieht.",Deutschlandkurier
2025-08-02,Ruf nach Steuererhöhungen in der SPD wird lauter: „Nichts tabuisieren!“ – Neue Digital-Steuer?,"Nachdem Bundesfinanzminister Lars Klingbeil (SPD) „alles“ für „denkbar“ erklärt hat, wird der Ruf nach Steuererhöhungen bei den Genossen lauter. Außer höheren Steuern für Besserverdienende wird aus der SPD jetzt auch die Einführung einer gänzlich neuen Abgabe in Gestalt einer „Digitalsteuer“ ins Gespräch gebracht.

Immer mehr SPD-Politiker fordern nicht nur eine Erhöhung der Einkommensteuer, sondern auch die Einführung neuer Steuern, etwa einer Digitalsteuer. „Die Steuerquote in Deutschland, also der Anteil der Steuern am Bruttoinlandsprodukt, liegt aktuell einen Prozentpunkt unter dem Wert von vor der Pandemie“, sagte Bremens Bürgermeister Andreas Bovenschulte (SPD) dem Berliner „Tagesspiegel“ und betonte: „Orientiert man sich daran, besteht volkswirtschaftlich ein begrenzter Spielraum für Steuererhöhungen. Diese müssen natürlich sozial gerecht sein.“ Er plädiere deshalb dafür, „in einem ersten Schritt“ eine Digitalsteuer einzuführen, wie beispielsweise auch Frankreich, Spanien, Italien und Österreich.

Der linke SPD-Bundestagsabgeordnete Ralf Stegner sekundierte: „Wir dürfen Steuererhöhungen nicht tabuisieren.“ Deutschland gebe „so viel für Rüstung aus wie nie, und wir senken einige Steuern“. Wenn die Union nun Sozialkürzungen will und gleichzeitig Einnahmeverbesserungen ausschließt, dann gerate „die Statik der Koalition und des Landes ins Wanken“. Mit Kanzlerin Angela Merkel (CDU) und der Union habe die SPD ab 2007 die Reichensteuer für Spitzenverdiener erhöht, erinnerte Stegner: „Das kann ein Modell sein.“",Deutschlandkurier
2025-08-03,INSA-Sonntagsfrage: AfD erreicht wieder Rekordwert – keine Mehrheit für Schwarz-Rot,"Im Insa-Sonntagstrend legt die AfD leicht zu. Sie kommt wieder auf ihren höchsten Wert seit Mai. Schwarz-Rot würde eine Mehrheit im Bundestag verfehlen.

Die AfD hat im Insa-Sonntagstrend wieder leicht zugelegt. In der Umfrage, die das Meinungsforschungsinstitut wöchentlich für die „Bild am Sonntag“ erhebt, erreicht die Partei zum ersten Mal seit Mitte Mai wieder eine Zustimmung von 25 Prozent. Das entspricht einem Zuwachs von einem Prozentpunkt. Auch das Meinungsforscherungsinstitut Forsa sah die AfD zuletzt bei 25 Prozent, andere Institute nur knapp darunter.

Die anderen Parteien halten in der Insa-Umfrage ihre Werte aus der Vorwoche: Die CDU/CSU bleibt stärkste Kraft mit 27 Prozent. Die SPD kommt aktuell auf 15 Prozent, die „Grünen“ auf elf und die Linke auf zehn Prozent. Das BSW (vier Prozent) und die FDP (drei Prozent) würden den Einzug in den Bundestag weiterhin verpassen. Insa hat vom 28. Juli bis zum 1. August 1203 Personen befragt.

Zusammen kommen Union (CDU/CSU) und SPD weiter nur auf 42 Prozent und würden damit aktuell eine Mehrheit im Bundestag (44 Prozent) verfehlen. Ein Bündnis aus Rot-Rot-Grün wäre mit 36 Prozent davon noch weiter entfernt. Die einzige rechnerische Mehrheit hätte eine Koalition aus CDU/CSU und AfD (52 Prozent), was die Union allerdings kategorisch ausschließt.

Wahlumfragen sind generell mit Unsicherheiten behaftet. Unter anderem erschweren nachlassende Parteibindungen und immer kurzfristigere Wahlentscheidungen den Meinungsforschungsinstituten die Gewichtung der erhobenen Daten. Grundsätzlich spiegeln Umfragen nur das Meinungsbild zum Zeitpunkt der Befragung wider.

Aktueller INSA-Sonntagstrend:

CDU/CSU: 27 Prozent (+/-0)

AfD: 25 Prozent (+1)

SPD: 15 Prozent (+/-0)

„Grüne“: 11 Prozent (+/-0)

Linke: 10 Prozent (+/-0)

BSW: 4 Prozent (+/-0)

FDP: 3 Prozent (+/-0)

[Insa-Sonntagstrend | Befragung vom 28. Juli bis zum 1. August | 1203 Personen wurden befragt]

[Mit Material von dpa]",Deutschlandkurier
2025-08-03,"Meeresspiegel-Lüge: Erfolgsautor rechnet mit den „Hilfe, wir ertrinken“-Hysterikern ab","„Weltuntergang verkauft sich gut“, weiß Klima-Experte Axel Bojanowski. Der Wissenschaftsjournalist recherchiert und schreibt seit mehr als zwei Jahrzehnten über wissenschaftliche Themen rund um Wetter & Klima. In seinem neuen Buch rechnet er mit der Meeresspiegel-Lüge ab.

Riesige rote Flächen auf einer Weltkarte zeigen Städte und Gebiete, die angeblich bald im Meer versinken – so präsentierte die amerikanische Organisation „Climate Central“ vor vier Jahren ihre Horrordaten zum Meeresspiegelanstieg. Mehr als 1.000 Medien weltweit griffen das Material auf, die „New York Times“ titelte: „Südvietnam könnte ganz verschwinden.“ Aber ist das wahr?

Axel Bojanowski, Bestseller-Autor und Wissenschaftsjournalist beim Springer-Blatt „Welt“, kritisiert solche Veröffentlichungen als Panikmache. Denn: „Die Karten zeigen lediglich Regionen, die irgendwann unter dem Meeresspiegel liegen könnten – nicht, dass sie tatsächlich überflutet werden. Schon heute befinden sich viele Landstriche unterhalb der Wasserlinie, ohne unterzugehen. Die Menschen haben sich angepasst. Doch solche Lichtblicke fehlen in den Prognosen oft.“

Beispiel Niederlande: Dort schützt ein ausgeklügeltes Deichsystem seit Jahrhunderten ganze Landesstriche. Ein Sechstel des Landes wurde dem Meer sogar abgerungen. Der Leiter der niederländischen Küstenschutzbehörde: „Technisch könnten wir selbst einen Anstieg um fünf Meter bewältigen.“

Bojanowski räumt ein, dass der Anstieg des Meeresspiegels Küstenländer vor große Herausforderungen stellt. Aber: Bangladesch etwa sei besser gewappnet, als viele denken. Der inzwischen verstorbene Klimaforscher Saleemul Huq erklärte über sein Heimatland: „Wir haben akzeptiert, dass wir uns anpassen müssen.“ Salztolerante Pflanzen, neue Bewässerung, Deichbau – alles längst im Einsatz.

Übrigens erhält der Vorsitzende von „Climate Central“ laut Insidern ein angebliches Jahresgehalt in Höhe von 250.000 Dollar. „Clima Central“ wird von philanthropischen Stiftungen wie der „MacArthur Foundation“ gefördert. Deren Direktor Jorgen Thomsen sagt: „Wir befürworten einen vollumfänglichen Ansatz bei unserer Unterstützung von Klimalösungen. Dazu gehören der rasche Ausbau erneuerbarer Energien und die Begrenzung von Treibhausgasemissionen.“

Dramatisch anmutende Meeresspiegel-Prognosen kämen da gerade recht, sagt Bojanowsi. Der beliebteste Weltuntergang verkaufe sich eben besonders gut.

Das aktuelle Buch von Axel Bojanowski macht Mut, dass der Planet doch nicht so schnell unterzugehen scheint, wie es der organisierte Klimaschwindel den Menschen weismachen will.",Deutschlandkurier
2025-08-03,Knallharte Analyse: Renommierte Wirtschaftsexperten zerpflücken den neuen Knebel-Deal mit den USA!,In dieser brandaktuellen Folge von „Geld & Gosch’n“ analysieren der Ökonom Jurij Christopher Kofner und der AfD-Bundestagsabgeordnete Reinhard Mixl exklusiv für den Deutschland-Kurier den neuen US-EU-Handelsdeal – und was er für Deutschland bedeutet.,Deutschlandkurier
2025-08-03,EuGH macht Abschiebungen praktisch unmöglich: Politisierung der Justiz wird zur Gefahr für den Staat!,"Werden wir bald fast nur noch von linksgrünen Richtern regiert? Die Frage muss zwingend gestellt werden! Der Europäische Gerichtshof (EuGH) in Luxemburg hat die Latte für Abschiebungen von abgelehnten Asylbewerbern in sichere Herkunftsländer noch einmal drastisch höher gelegt. Die von der Merz-Regierung versprochene „Migrationswende“ dürfte damit in noch weitere Ferne rücken als ohnehin schon.

Das aktuelle EuGH-Urteil schließt sich nahtlos an einen anderen Richterspruch an: Erst vor gut einer Woche hatte der Internationale Gerichtshof (IGH) in Den Haag ein „Gutachten“ vorgelegt, demzufolge Staaten völkerrechtlich verpflichtet sein sollen, Treibhausgas-Emissionen zu begrenzen und den Klimawandel zu bekämpfen. Der IGH ist das höchste UN-Gericht.

Es waren innerhalb weniger Tage zwei Urteile, die auf erschreckende Weise deutlich gemacht haben, dass nationales Recht immer weniger wert ist, dass (scheinbar) souveräne Nationalstaaten von EU- und UN-Gerichten wie ein Tanzbär am Nasenring durch die Manege geführt werden. Linksgrün-woke Richter – ob in Luxemburg, Den Haag oder zunehmend auch an höchsten deutschen Gerichten – bestimmen, wo’s politisch längs geht. Das war während der Corona-Hysterie so und setzt sich heute fort in der Migrationspolitik sowie beim Klimaschwindel.

Wenn Gerichte Politik machen

Der Glaube, dass die Judikative in einem Rechtsstaat ausschließlich der Rechtsprechung auf Grundlage der Anwendung und Auslegung geltender Gesetze dient (dienen soll), ist naives Wunschdenken.

Fakt ist: Die Politisierung der Justiz sowohl auf internationaler Ebene (EU, UNO) wie auch auf nationaler Ebene (Bundesverfassungsgericht, Landesverfassungsgerichte) hebelt die im Grundgesetz festgeschriebene Gewaltenteilung schleichend aus. Der Parteienstreit um die linksextremen SPD-Kandidatinnen für das Bundesverfassungsgericht, Frauke Brosius-Gersdorf und Ann-Katrin Kaufhold, zeugt davon.

Sonderfall EuGH

Eine Sonderrolle spielt zunehmend der Europäische Gerichtshof (EuGH), den auch deutsche Gerichte gerne anrufen. Die Richter in Luxemburg fällen laut Eigendarstellung „Urteile“, die angeblich auch in Deutschland zwingend angewandt werden müssen – so wie jetzt beim Urteil bezüglich der Anforderungen an sichere Herkunftsländer (der Deutschland-Kurier berichtete ) .

Dabei ist allein schon die Bezeichnung „Europäischer Gerichtshof“ ein anmaßender Etikettenschwindel. Denn es handelt sich um ein Gebilde, das von den „EU“-Vertragsstaaten geschaffen wurde, mithin nicht um ein Gericht „Europas“.

Kungelei zwischen Ampel und höchsten Gerichten

Auf nationaler Ebene zeigt der aktuelle Parteienstreit um die drei neu zu besetzenden Richterstellen am Bundesverfassungsgericht in Karlsruhe einmal mehr, dass die angebliche Unabhängigkeit der Justiz, wie sie Artikel 97 des Grundgesetzes festschreibt, reine Illusion ist.

Dazu eine interessante Zahl: Mehr als 40 Mal trafen sich Mitglieder der Ampel-Regierung allein bis zum Frühjahr 2024 mit Richtern des Bundesverfassungsgerichts und oberster Gerichte wie dem Bundesgerichtshof oder dem Bundesfinanzhof. Dazu kamen zahlreiche Telefonate oder Mails, um sich auszutauschen. Das geht aus der vor gut einem Jahr veröffentlichten Antwort der Ex-Regierung auf eine Kleine Anfrage der AfD-Bundestagsfraktion hervor.

Verfassungsrechtler schlägt Alarm

Der renommierte Verfassungsrechtler Volker Boehme-Neßler (Uni Oldenburg) befürchtet denn auch „eine Nähe und eine Vernetzung, die zwei wichtige Grundsätze des Rechtsstaats bedrohen: die Gewaltenteilung und die richterliche Unabhängigkeit.“ Er warnte deshalb schon vor einem Jahr: „Der Rechtsstaat funktioniert nur, wenn die Richter völlig unabhängig arbeiten können. Einflüsse der Regierung auf die Gerichte bedrohen die richterliche Unabhängigkeit. Regelmäßige Kontakte schaffen Nähe und gegenseitiges Verständnis. Das macht es für Richter schwierig, die Regierung dann unparteiisch und objektiv zu kontrollieren.“

Insoweit lassen die Fälle Brosius-Gersdorf und Kaufhold das Allerschlimmste befürchten!",Deutschlandkurier
2025-08-03,Petr Bystron (AfD): Verbrenner-Verbot sofort aufheben – Trump macht’s vor!,"Der AfD-Europaabgeordnete Petr Bystron hat die Entscheidung von US-Präsident Donald Trump begrüßt, das von der Biden-Regierung geplante Verbot von Neuwagen mit Verbrennungsmotor ab 2035 sowie die verschärften Abgasvorschriften in den USA rückgängig zu machen.

„Donald Trump setzt ein wichtiges Signal gegen die ideologisch motivierte Klimapolitik der EU“, erklärte Bystron in Brüssel. „Die Abschaffung des Verbrenner-Verbots und der klimapolitischen Zwangsmaßnahmen ist ein Sieg der Vernunft über grüne Dogmen. Während Berlin weiter blind den Brüsseler Klima-Utopien folgt, machen die USA vor, wie man wirtschaftliche Freiheit, Technologieoffenheit und realistische Umweltpolitik miteinander verbindet.“

Schluss mit EU-Planwirtschaft

Bystron forderte die Bundesregierung auf, dem Beispiel Washingtons zu folgen und das von der EU beschlossene Verbot von Neuzulassungen herkömmlicher Pkw mit Verbrennungsmotor ab 2035 „sofort zur Disposition“ zu stellen.

Der AfD-Europapolitiker bringt es auf den Punkt: „Die Menschen wollen kein Elektroauto-Zwangsregime, sondern echte Wahlfreiheit beim Autokauf. Es ist höchste Zeit, dass sich auch Deutschland von den planwirtschaftlichen Fantasien der EU-Kommission verabschiedet.“",Deutschlandkurier
2025-08-03,„Brandmauer“-Irrsinn: CSU-Chef Markus Söder schließt Zusammenarbeit mit AfD weiter aus,"Wie nicht anders zu erwarten, bleibt CSU-Chef Markus Söder bei seiner Absage an jegliche Zusammenarbeit mit der AfD. So wie sich die Partei aktuell präsentiere, sei eine Koalition „auf keinen Fall denkbar“, unterstrich der bayerische Ministerpräsident im ZDF-Sommerinterview.

Der CSU-Vorsitzende betonte: „Die AfD müsste sich grundlegend verändern von Personen und Inhalt, im Stil und im Ton, und viele, viele Leute in einem Selbstreinigungsprozess ausschließen. Das tut sie nicht, im Gegenteil.“ Söder wiederholte sein Mantra: „Wir erleben eher das Umgekehrte, dass der Rechtsextremismus da stärker wird.“

„Ständige Panik“ wegen AfD

Der CSU-Chef kritisierte zugleich die „ständige Panik, die wir in Deutschland haben“. Die AfD werde durch „dieses ständige Rumgerede“ erst richtig stark gemacht, „weil wir nur über die reden und wie das Kaninchen auf die Schlange starren“. Jetzt gelte es, zu regieren.",Deutschlandkurier
2025-08-03,Sommerinterview mit „Grünen“-Chef: ARD trickst Atom-Befürworter aus – Banaszak will Osten „nicht aufgeben“,"Nach dem Eklat beim „Sommerinterview“ mit AfD-Chefin Alice Weidel vor zwei Wochen hat die ARD reagiert: Das Gespräch mit „Grünen“-Co-Chef Felix Banaszak wurde heimlich vorverlegt. Atomkraft-Befürworter, die protestieren wollten, kamen zu spät. Die Aufzeichnung fand bereits am Vormittag statt.

„Geben den Osten nicht auf“

Ein Schwerpunkt des ARD-Sommerinterviews war der rasante Niedergang der Ökosozialisten in Ostdeutschland. Banaszak sagte in dem Gespräch, für die „Grünen“ gehe es im Osten darum, „überhaupt wieder einen Fuß in die Tür zu bekommen“. Er forderte alle Bundestagsabgeordneten seiner Partei zu einer „Präsenzoffensive im Osten“ auf: „Das bedeutet, alle Bundestagsabgeordneten sind aufgerufen, ihre Wahlkreisarbeit auch mit in den Osten zu verlegen.“ Banaszak weiter wörtlich: „Wir geben den Osten nicht auf – und wir kämpfen darum, dass der Osten uns nicht aufgibt.“",Deutschlandkurier
2025-08-03,ZDF-Sommerinterview: Söder lügt sich das CSU-Ergebnis bei der Bundestagswahl schön,"Gleich zu Beginn des ZDF-Sommerinterviews behauptete CSU-Chef Markus Söder: „Erst einmal hat die CSU das beste Wahlergebnis erzielt aller Parteien in Deutschland bei der Wahl.“ Er meinte die letzte Bundestagswahl.

Diese Aussage stimmt nur sehr bedingt – nämlich rein auf Bayern bezogen, nicht aber auf Deutschland insgesamt. Bei der Bundestagswahl am 23. Februar 2025 erzielte die CSU auf Grundlage des amtlichen Endergebnisses bundesweit 6,0 Prozent der Zweitstimmen und war damit nur eine Handbreit über der Fünf-Prozent-Hürde gelandet. Unterhalb derer wäre sie im Deutschen Bundestag allein auf Basis ihres Zweitstimmenergebnisses nicht mehr vertreten gewesen.

Die CDU kam auf 22,6 Prozent, so dass die Union insgesamt 28,6 Prozent erreichte. Die AfD wurde zweitstärkste Partei mit 20,8 Prozent, gefolgt von der SPD mit 16,4 Prozent, den „Grünen“ mit 11,6 Prozent, und der Linken mit 8,8 Prozent.

Die CSU war also mitnichten Wahlsieger, sondern Teil der Gesamt-Union. Das Ergebnis der Union, bestehend aus CDU und CSU, war das zweitschlechteste Wahlergebnis bei einer Bundestagswahl seit 1949, nur 2021 lag sie noch darunter.

Allein auf Bayern bezogen – dem einzigen Bundesland, in dem die CSU antritt – wäre Söders Aussage richtig gewesen. Dort wurde die CSU bei der Bundestagswahl mit 37,2 Prozent tatsächlich stärkste Kraft.",Deutschlandkurier
2025-08-04,Zahl der Ladendiebstähle explodiert: Banden plündern Supermärkte!,Quelle: https://www.bild.de/politik/inland/banden-pluendern-supermaerkte-zahl-der-ladendiebstaehle-explodiert-688f0f665bfd36554e9e5b06,Deutschlandkurier
2025-08-04,Energiewende: Ohne Frankreichs Atomstrom geht es nicht!,"Seit dem Atomausstieg importiert Deutschland große Mengen an Atomstrom aus Frankreich. Wetterabhängige Erneuerbare und fehlende Grundlastkraftwerke hierzulande führen zu immer höheren Importen und steigenden Kosten. Der deutsche Sonderweg der sogenannten Energiewende steckt in einer strategischen Sackgasse.

Mit der Abschaltung der letzten drei Kernkraftwerke von zuvor insgesamt 16 Meilern im April 2023 hat Deutschland einen energiepolitischen Irrsinnsweg vollendet, den Ex-Kanzlerin Angela Merkel (CDU) in geradezu hysterischer Reaktion auf die Reaktorkatastrophe von Fukushima vor gut einem Jahrzehnt vorgegeben hatte. Die Reaktoren Isar 2, Emsland und Neckarwestheim 2 gingen vom Netz, womit die Ära der Atomkraft im Land offiziell endete.

Der Ausstieg war politisch gewollt und wurde von der Bundesregierung als konsequente Umsetzung der Energiewende präsentiert. Doch im europäischen Stromverbund haben sich die Kräfteverhältnisse verschoben. Deutschland ist inzwischen wieder Nettoimporteur – und bezieht einen erheblichen Teil seiner Importmengen ausgerechnet aus Frankreich, das über 56 Kernreaktoren verfügt.

Im ersten Halbjahr 2024 importierte Deutschland netto rund 11,2 Terawattstunden Strom, davon 6,3 Terawattstunden allein aus Frankreich. Das entspricht mehr als der Hälfte der gesamten Stromimporte. Für das erste Quartal 2025 lag der Nettoimport aus Frankreich bei 3,52 Terawattstunden – eine beachtliche Menge für einen so kurzen Zeitraum.

Die Abhängigkeit hat strukturelle Gründe: Wind- und Solaranlagen decken zwar nominell einen wachsenden Anteil des Strombedarfs, sind aber hoch volatile Energiequellen. In windstillen oder sonnenarmen Phasen – insbesondere während der Wintermonate – müssen Lücken durch Importe oder fossile Kraftwerke geschlossen werden. Die sogenannte Energiewende führt sich also selbst ad absurdum: Die deutsche CO₂-Bilanz, die ja angeblich mit schuld sein soll am Klimawandel, wird nicht gemindert sondern zusätzlich belastet, weil Kohle und Gas in windschwachen Zeiten vermehrt zum Einsatz kommen.

Deutsche Unternehmen beklagen zu Recht, dass der Strompreis in Deutschland durch diese Struktur doppelt belastet wird: einerseits durch den teuren Ausbau erneuerbarer Energien, andererseits durch Importkosten in Zeiten knapper Produktion. Die französische Kernenergie, nahezu emissionsfrei und grundlastfähig, verschafft dem Nachbarn so Wettbewerbsvorteile.

FAZIT: Ohne französischen Atomstrom müsste Deutschland in kritischen Phasen entweder noch mehr fossile Energie einsetzen oder Versorgungslücken riskieren.

Die Krönung des deutschen Energiewende-Irrsinns: Bundeskanzler Friedrich Merz (CDU) lehnt die Wiederinbetriebnahme der Ostseepipeline Nord Stream 2 kategorisch ab. Damit könnte Deutschland preisgünstig mit vergleichsweise sauberem russischen Gas versorgt werden, anders etwa als mit Strom aus polnischen Kohlekraftwerken. Gleichzeitig sieht Merz in der Energieabhängigkeit von französischer Kernenergie, die größtenteils aus veralteten Schrott-Meilern kommt, und dem Import von überteuertem amerikanischen Flüssig-Erdgas (Stichwort umweltschädliches Fracking) keine Sicherheitsrisiken.",Deutschlandkurier
